0.054945054945052973, 10.03867403314917
1.9230769230769216, 10.127071823204417
3.763736263736263, 10.243093922651934
5.604395604395604, 10.436464088397784
7.362637362637363, 10.651933701657457
9.120879120879119, 10.85082872928177
10.934065934065933, 11.082872928176796
12.747252747252746, 11.298342541436465
14.56043956043956, 11.464088397790057
16.42857142857143, 11.668508287292818
18.15934065934067, 11.784530386740332
19.89010989010989, 11.917127071823206
21.565934065934073, 12.082872928176796
23.461538461538453, 12.220994475138122
25.412087912087898, 12.480662983425415
26.785714285714327, 12.607734806629836
28.296703296703292, 12.718232044198896
29.423076923076927, 12.81767955801105
30.412087912087912, 12.88950276243094
31.346153846153847, 13.005524861878454
32.47252747252747, 13.104972375690608
33.62637362637363, 13.171270718232044
34.8076923076923, 13.281767955801106
35.906593406593416, 13.342541436464089
37.36263736263736, 13.464088397790055
38.79120879120879, 13.541436464088399
